Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Quarter,Profit Margin %,Is Profitable,Revenue Without Discount,Discount Given ($),Revenue Per Unit,Region Sales Contribution %,Category Sales Contribution %
84,CA-2012-149734,2012-09-03,2012-09-08,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Durham,North Carolina,27707,South,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.984,7,0.2,62.8075,2012,9,3,31.25,Yes,251.23,50.25,28.71,17.05,31.3
85,US-2014-119662,2014-11-14,2014-11-17,First Class,CS-12400,Christopher Schild,Home Office,United States,Chicago,Illinois,60623,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,230.376,3,0.2,-48.9549,2014,11,4,-21.25,No,287.97,57.59,76.79,21.82,31.3
86,CA-2014-140088,2014-05-29,2014-05-31,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Columbia,South Carolina,29203,South,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,2,0.0,33.2156,2014,5,2,11.0,Yes,301.96,0.0,150.98,17.05,32.3
87,CA-2014-155558,2014-10-27,2014-11-03,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0.0,6.7966,2014,10,4,34.0,Yes,19.99,0.0,19.99,21.82,36.4
88,CA-2014-155558,2014-10-27,2014-11-03,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,6.16,2,0.0,2.9568,2014,10,4,48.0,Yes,6.16,0.0,3.08,21.82,31.3
89,CA-2013-159695,2013-04-06,2013-04-11,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Houston,Texas,77095,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,158.368,7,0.2,13.8572,2013,4,2,8.75,Yes,197.96,39.59,22.62,21.82,31.3
90,CA-2013-109806,2013-09-18,2013-09-23,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,20.1,3,0.0,6.633,2013,9,3,33.0,Yes,20.1,0.0,6.7,31.58,31.3
91,CA-2013-109806,2013-09-18,2013-09-23,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,73.584,2,0.2,8.2782,2013,9,3,11.25,Yes,91.98,18.4,36.79,31.58,36.4
92,CA-2013-109806,2013-09-18,2013-09-23,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,6.48,1,0.0,3.1104,2013,9,3,48.0,Yes,6.48,0.0,6.48,31.58,31.3
93,CA-2012-149587,2012-01-31,2012-02-05,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0.0,6.2208,2012,1,1,48.0,Yes,12.96,0.0,6.48,21.82,31.3
94,CA-2012-149587,2012-01-31,2012-02-05,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,3,0.0,16.5354,2012,1,1,31.0,Yes,53.34,0.0,17.78,21.82,32.3
95,CA-2012-149587,2012-01-31,2012-02-05,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96,2,0.0,16.1504,2012,1,1,49.0,Yes,32.96,0.0,16.48,21.82,31.3
96,US-2014-109484,2014-11-07,2014-11-13,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,1,0.7,-3.788,2014,11,4,-66.67,No,18.94,13.26,5.68,31.58,31.3
97,CA-2014-161018,2014-11-10,2014-11-12,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,7,0.0,40.5426,2014,11,4,42.0,Yes,96.53,0.0,13.79,29.55,32.3
98,CA-2014-157833,2014-06-18,2014-06-21,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.312,3,0.2,17.9592,2014,6,2,35.0,Yes,64.14,12.83,17.1,31.58,31.3
99,CA-2013-149223,2013-09-07,2013-09-12,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,0.0,22.5852,2013,9,3,29.0,Yes,77.88,0.0,12.98,21.82,31.3
100,CA-2013-158568,2013-08-30,2013-09-03,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,7,0.2,22.6184,2013,8,3,35.0,Yes,80.78,16.16,9.23,21.82,31.3
101,CA-2013-158568,2013-08-30,2013-09-03,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,-10.7973,2013,8,3,-11.25,No,119.97,23.99,31.99,21.82,36.4
102,CA-2013-158568,2013-08-30,2013-09-03,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396,2013,8,3,-170.0,No,8.94,7.15,0.6,21.82,31.3
103,CA-2013-129903,2013-12-02,2013-12-05,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,0.0,11.7208,2013,12,4,49.0,Yes,23.92,0.0,5.98,21.82,31.3
104,US-2012-156867,2012-11-13,2012-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6,0.2,-26.8758,2012,11,4,-11.25,No,298.62,59.72,39.82,31.58,36.4
105,US-2012-156867,2012-11-13,2012-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.8385,2012,11,4,-3.75,No,127.95,25.59,34.12,31.58,32.3
106,US-2012-156867,2012-11-13,2012-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3,0.7,-25.8174,2012,11,4,-70.0,No,122.94,86.06,12.29,31.58,31.3
107,CA-2014-119004,2014-11-24,2014-11-29,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,17.6016,2014,11,4,23.75,Yes,92.64,18.53,9.26,17.05,36.4
108,CA-2014-119004,2014-11-24,2014-11-29,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1,0.2,2.0994,2014,11,4,7.5,Yes,34.99,7.0,27.99,17.05,36.4
109,CA-2014-119004,2014-11-24,2014-11-29,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1,0.2,1.0738,2014,11,4,32.5,Yes,4.13,0.83,3.3,17.05,31.3
110,CA-2012-129476,2012-10-15,2012-10-20,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,5,0.2,67.992,2012,10,4,20.0,Yes,424.95,84.99,67.99,21.82,36.4
111,CA-2014-146780,2014-12-26,2014-12-31,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.9096,2014,12,4,26.0,Yes,41.96,0.0,20.98,29.55,32.3
112,CA-2013-128867,2013-11-04,2013-11-11,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0.0,22.788,2013,11,4,30.0,Yes,75.96,0.0,37.98,21.82,31.3
113,CA-2013-128867,2013-11-04,2013-11-11,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0.0,13.3476,2013,11,4,49.0,Yes,27.24,0.0,4.54,21.82,31.3
114,CA-2011-115259,2011-08-25,2011-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,14.5348,2011,8,3,36.25,Yes,50.12,10.02,2.86,29.55,31.3
115,CA-2011-115259,2011-08-25,2011-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.652,2011,8,3,35.0,Yes,5.9,1.18,2.36,29.55,31.3
116,CA-2011-115259,2011-08-25,2011-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3,0.2,7.4925,2011,8,3,31.25,Yes,29.97,5.99,7.99,29.55,31.3
117,CA-2011-115259,2011-08-25,2011-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316,2011,8,3,33.75,Yes,163.08,32.62,21.74,29.55,31.3
118,CA-2012-110457,2012-03-02,2012-03-06,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0.0,165.3813,2012,3,1,21.0,Yes,787.53,0.0,262.51,31.58,32.3
119,US-2012-136476,2012-04-05,2012-04-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,0.7,-115.7156,2012,4,2,-73.33,No,525.98,368.19,157.79,17.05,31.3
120,CA-2013-103730,2013-06-13,2013-06-16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0.0,18.3456,2013,6,2,39.0,Yes,47.04,0.0,15.68,29.55,32.3
121,CA-2013-103730,2013-06-13,2013-06-16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0.0,13.878,2013,6,2,45.0,Yes,30.84,0.0,7.71,29.55,31.3
122,CA-2013-103730,2013-06-13,2013-06-16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,63.4368,2013,6,2,28.0,Yes,226.56,0.0,37.76,29.55,31.3
123,CA-2013-103730,2013-06-13,2013-06-16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0.0,51.759,2013,6,2,45.0,Yes,115.02,0.0,12.78,29.55,31.3
124,CA-2013-103730,2013-06-13,2013-06-16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0.0,19.7316,2013,6,2,29.0,Yes,68.04,0.0,9.72,29.55,36.4
125,US-2011-152030,2011-12-26,2011-12-28,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794,2011,12,4,-1.43,No,857.94,257.38,200.19,21.82,32.3
126,US-2011-134614,2011-09-20,2011-09-25,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.682,2011,9,3,-66.0,No,1235.4,617.7,102.95,21.82,32.3
127,US-2014-107272,2014-11-06,2014-11-13,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-1.8308,2014,11,4,-76.67,No,7.96,5.57,1.19,31.58,31.3
128,US-2014-107272,2014-11-06,2014-11-13,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,30.499,2014,11,4,12.5,Yes,304.99,61.0,34.86,31.58,31.3
129,US-2013-125969,2013-11-07,2013-11-11,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602,2013,11,4,-11.25,No,101.78,20.36,40.71,31.58,32.3
130,US-2013-125969,2013-11-07,2013-11-11,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0.0,26.2416,2013,11,4,11.0,Yes,238.56,0.0,79.52,31.58,32.3
131,US-2014-164147,2014-02-03,2014-02-06,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.994,2014,2,1,-20.0,No,99.95,39.98,11.99,29.55,36.4
132,US-2014-164147,2014-02-03,2014-02-06,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.364,2014,2,1,37.5,Yes,97.88,19.58,39.15,29.55,31.3
133,US-2014-164147,2014-02-03,2014-02-06,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9,0.2,6.9732,2014,2,1,32.5,Yes,26.82,5.36,2.38,29.55,31.3
134,CA-2013-145583,2013-10-14,2013-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0.0,9.6192,2013,10,4,48.0,Yes,20.04,0.0,6.68,31.58,31.3
135,CA-2013-145583,2013-10-14,2013-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0.0,16.6568,2013,10,4,47.0,Yes,35.44,0.0,35.44,31.58,31.3
136,CA-2013-145583,2013-10-14,2013-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0.0,3.456,2013,10,4,30.0,Yes,11.52,0.0,2.88,31.58,31.3
137,CA-2013-145583,2013-10-14,2013-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0.0,1.9698,2013,10,4,49.0,Yes,4.02,0.0,2.01,31.58,31.3
138,CA-2013-145583,2013-10-14,2013-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616,2013,10,4,35.0,Yes,95.22,19.04,25.39,31.58,31.3
139,CA-2013-145583,2013-10-14,2013-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0.0,18.4464,2013,10,4,28.0,Yes,65.88,0.0,10.98,31.58,31.3
140,CA-2013-145583,2013-10-14,2013-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0.0,20.6976,2013,10,4,48.0,Yes,43.12,0.0,3.08,31.58,32.3
141,CA-2013-110366,2013-09-06,2013-09-08,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35,2013,9,3,12.5,Yes,103.5,20.7,41.4,29.55,32.3
142,CA-2014-106180,2014-09-19,2014-09-24,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0.0,2.3814,2014,9,3,27.0,Yes,8.82,0.0,2.94,31.58,31.3
143,CA-2014-106180,2014-09-19,2014-09-24,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,5.1042,2014,9,3,47.0,Yes,10.86,0.0,3.62,31.58,31.3
144,CA-2014-106180,2014-09-19,2014-09-24,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0.0,68.976,2014,9,3,48.0,Yes,143.7,0.0,47.9,31.58,31.3
145,CA-2014-155376,2014-12-23,2014-12-28,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0.0,218.2518,2014,12,4,26.0,Yes,839.43,0.0,279.81,21.82,31.3
146,CA-2012-110744,2012-09-07,2012-09-12,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0.0,20.1579,2012,9,3,3.0,Yes,671.93,0.0,95.99,31.58,31.3
147,CA-2011-110072,2011-10-22,2011-10-28,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,12.9096,2011,10,4,13.75,Yes,117.36,23.47,23.47,29.55,32.3
148,CA-2013-114489,2013-12-06,2013-12-10,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0.0,103.8015,2013,12,4,27.0,Yes,384.45,0.0,34.95,21.82,36.4
149,CA-2013-114489,2013-12-06,2013-12-10,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0.0,5.9988,2013,12,4,4.0,Yes,149.97,0.0,49.99,21.82,36.4
150,CA-2013-114489,2013-12-06,2013-12-10,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0.0,585.552,2013,12,4,30.0,Yes,1951.84,0.0,243.98,21.82,32.3
151,CA-2013-114489,2013-12-06,2013-12-10,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0.0,80.6285,2013,12,4,47.0,Yes,171.55,0.0,34.31,21.82,31.3
152,CA-2013-158834,2013-03-14,2013-03-17,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.766,2013,3,1,11.25,Yes,197.4,39.48,31.58,31.58,31.3
153,CA-2013-158834,2013-03-14,2013-03-17,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2,15.2388,2013,3,1,7.5,Yes,253.98,50.8,101.59,31.58,36.4
154,CA-2012-124919,2012-05-31,2012-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0.0,26.271,2012,5,2,45.0,Yes,58.38,0.0,8.34,31.58,31.3
155,CA-2012-124919,2012-05-31,2012-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0.0,48.5392,2012,5,2,46.0,Yes,105.52,0.0,26.38,31.58,31.3
156,CA-2012-124919,2012-05-31,2012-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0.0,21.0288,2012,5,2,26.0,Yes,80.88,0.0,13.48,31.58,31.3
157,CA-2012-118948,2012-05-28,2012-06-03,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,0.0,1.7901,2012,5,2,27.0,Yes,6.63,0.0,2.21,31.58,31.3
158,CA-2011-104269,2011-03-01,2011-03-06,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,51.4764,2011,3,1,11.25,Yes,571.96,114.39,228.78,31.58,32.3
159,CA-2013-114104,2013-11-21,2013-11-25,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,0.0,6.8714,2013,11,4,47.0,Yes,14.62,0.0,7.31,21.82,31.3
160,CA-2013-114104,2013-11-21,2013-11-25,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0.0,236.2325,2013,11,4,25.0,Yes,944.93,0.0,134.99,21.82,36.4
161,CA-2013-162733,2013-05-12,2013-05-13,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,0.0,2.691,2013,5,2,45.0,Yes,5.98,0.0,5.98,31.58,31.3
